453,0.002482245,453,0.001705632,453,0.001420613,453,0.00160029
452,0.002858839,452,0.001702384,452,0.00133523,452,0.001479103
451,0.002597358,451,0.00228586,451,0.001164721,451,0.001921541
450,0.003343246,450,0.002563558,450,0.002012423,450,0.001902327
449,0.002755014,449,0.00222034,449,0.001200982,449,0.001991332
448,0.003361324,448,0.002340433,448,0.002092503,448,0.001869776
447,0.003298928,447,0.00298062,447,0.001929211,447,0.002183707
446,0.003650387,446,0.002817306,446,0.002124706,446,0.002186699
445,0.003692783,445,0.002968787,445,0.001917303,445,0.00216867
444,0.004079626,444,0.003517197,444,0.002189743,444,0.002250419
443,0.004483396,443,0.00351858,443,0.002613113,443,0.00262452
442,0.004486195,442,0.0036631,442,0.002529213,442,0.002595952
441,0.00476601,441,0.003907122,441,0.002861106,441,0.002466755
440,0.004980461,440,0.004162101,440,0.002553481,440,0.002943193
439,0.005546337,439,0.004597471,439,0.002955104,439,0.002776949
438,0.005817024,438,0.004991118,438,0.00339443,438,0.003016016
437,0.006334687,437,0.004711001,437,0.003500391,437,0.003275585
436,0.006528602,436,0.004686089,436,0.003567331,436,0.003503522
435,0.00720242,435,0.004679835,435,0.003914149,435,0.003342151
434,0.007484334,434,0.00575312,434,0.004490144,434,0.003648508
433,0.007971875,433,0.00587338,433,0.004520485,433,0.003582886
432,0.008191397,432,0.006159132,432,0.004422016,432,0.003716411
431,0.008585464,431,0.007145549,431,0.004696346,431,0.003508193
430,0.008860405,430,0.006455266,430,0.004470267,430,0.003331847
429,0.009745912,429,0.007995815,429,0.004961242,429,0.003871157
428,0.010346903,428,0.008563128,428,0.005436835,428,0.004120078
427,0.011153347,427,0.009774239,427,0.006148315,427,0.004076935
426,0.011714749,426,0.009323786,426,0.006313858,426,0.004500554
425,0.012508366,425,0.010106736,425,0.006405874,425,0.004642
424,0.013447405,424,0.011142191,424,0.007252455,424,0.005335066
423,0.014275227,423,0.011415487,423,0.007743557,423,0.005391831
422,0.014740354,422,0.011132127,422,0.007921414,422,0.005286247
421,0.015392526,421,0.011903101,421,0.008297136,421,0.005373066
420,0.016179705,420,0.012871813,420,0.008846614,420,0.005558607
419,0.017023956,419,0.013403806,419,0.009053838,419,0.005415394
418,0.01794363,418,0.013961632,418,0.009751815,418,0.005717211
417,0.018744288,417,0.014610894,417,0.009878193,417,0.00583371
416,0.019816393,416,0.015272738,416,0.010295264,416,0.006200802
415,0.020489318,415,0.016044954,415,0.01072022,415,0.006226483
414,0.021716235,414,0.016739981,414,0.011536289,414,0.006621741
413,0.022636555,413,0.01747312,413,0.012064705,413,0.00656555
412,0.02387815,412,0.018526986,412,0.01216652,412,0.006972638
411,0.024419067,411,0.019557392,411,0.012925999,411,0.00723761
410,0.025682062,410,0.019908605,410,0.0133427,410,0.007463555
409,0.027075978,409,0.021139424,409,0.014143097,409,0.007920624
408,0.027995287,408,0.021674763,408,0.014468038,408,0.007796184
407,0.029414527,407,0.022737551,407,0.015587739,407,0.008461732
406,0.03059729,406,0.02363093,406,0.016024997,406,0.008323073
405,0.031929191,405,0.024620436,405,0.016484449,405,0.008864711
404,0.033355162,404,0.026030678,404,0.01737617,404,0.009500942
403,0.034711964,403,0.026822472,403,0.018214922,403,0.009544046
402,0.036237687,402,0.028269593,402,0.018905593,402,0.010092163
401,0.037569612,401,0.028986469,401,0.019692617,401,0.010615163
400,0.03919661,400,0.030311018,400,0.020489996,400,0.010547419
399,0.040723182,399,0.031062195,399,0.021055808,399,0.011225089
398,0.042012036,398,0.032023206,398,0.021610035,398,0.010838811
397,0.044167422,397,0.034177069,397,0.023153484,397,0.012066142
396,0.045826912,396,0.034956656,396,0.023582771,396,0.01213548
395,0.048095938,395,0.037369825,395,0.025197748,395,0.013263
